H_Open,H_High,H_Low,H_Close,H_Volume,H_Dividends,H_Stock Splits,H_Asset_Name,Datetime,A_Open,A_High,A_Low,A_Close,A_Volume,A_Asset_Name,FX_Open,FX_High,FX_Low,FX_Close,FX_Volume,FX_Dividends,FX_Stock Splits,FX_Asset_Name,Premium_Discount
12.479999542236328,12.819999694824219,12.319999694824219,12.640000343322754,843000.0,0.0,0.0,9995.hk,2025-01-15 16:00:00+00:00,26.56,27.2,26.29,26.44,17589.0,688331.SH,1.0616999864578247,1.0618000030517578,1.0616999864578247,1.0618000030517578,0.0,0.0,0.0,CNYHKD=X,0.45023879421899354
12.640000343322754,12.779999732971191,12.180000305175781,12.319999694824219,1540500.0,0.0,0.0,9995.hk,2025-01-16 16:00:00+00:00,26.34,26.55,25.43,25.86,34571.0,688331.SH,1.0618000030517578,1.0618000030517578,1.0616999864578247,1.0616999864578247,0.0,0.0,0.0,CNYHKD=X,0.44872510174688984
12.359999656677246,13.5,12.359999656677246,12.619999885559082,3486500.0,0.0,0.0,9995.hk,2025-01-19 16:00:00+00:00,26.12,27.84,25.98,27.36,57665.0,688331.SH,1.0625,1.0625,1.0625,1.0625,0.0,0.0,0.0,CNYHKD=X,0.4341245230670479
12.819999694824219,13.579999923706055,12.359999656677246,13.0600004196167,2252000.0,0.0,0.0,9995.hk,2025-01-20 16:00:00+00:00,27.49,28.8,26.31,27.8,50174.0,688331.SH,1.0652999877929688,1.0652999877929688,1.0650999546051025,1.0651999711990356,0.0,0.0,0.0,CNYHKD=X,0.4410291029459818
13.079999923706055,13.5,12.899999618530273,13.4399995803833,1549500.0,0.0,0.0,9995.hk,2025-01-21 16:00:00+00:00,28.05,29.06,27.2,29.01,42882.0,688331.SH,1.0702999830245972,1.0703999996185303,1.070199966430664,1.0702999830245972,0.0,0.0,0.0,CNYHKD=X,0.4328585574913399
13.600000381469727,13.680000305175781,13.260000228881836,13.4399995803833,942500.0,0.0,0.0,9995.hk,2025-01-22 16:00:00+00:00,29.06,29.3,28.15,28.24,34235.0,688331.SH,1.0705000162124634,1.0705000162124634,1.0703999996185303,1.0703999996185303,0.0,0.0,0.0,CNYHKD=X,0.44461945552816345
13.600000381469727,13.819999694824219,13.140000343322754,13.5,1055000.0,0.0,0.0,9995.hk,2025-01-23 16:00:00+00:00,28.23,28.28,27.42,27.89,25866.0,688331.SH,1.0684000253677368,1.06850004196167,1.0684000253677368,1.0684000253677368,0.0,0.0,0.0,CNYHKD=X,0.4530554557160923
13.5600004196167,13.779999732971191,13.4399995803833,13.739999771118164,925500.0,0.0,0.0,9995.hk,2025-01-26 16:00:00+00:00,28.13,28.31,27.56,27.86,23719.0,688331.SH,1.0744999647140503,1.0744999647140503,1.0744999647140503,1.0744999647140503,0.0,0.0,0.0,CNYHKD=X,0.458985755819305
13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,0.0,0.0,0.0,9995.hk,2025-01-27 16:00:00+00:00,28.13,28.31,27.56,27.86,23719.0,688331.SH,1.073699951171875,1.073699951171875,1.073699951171875,1.073699951171875,0.0,0.0,0.0,CNYHKD=X,0.4426127622247244
13.279999732971191,13.800000190734863,12.720000267028809,13.600000381469727,517000.0,0.0,0.0,9995.hk,2025-02-02 16:00:00+00:00,28.13,28.31,27.56,27.86,23719.0,688331.SH,1.0743000507354736,1.0743000507354736,1.0743000507354736,1.0743000507354736,0.0,0.0,0.0,CNYHKD=X,0.4543936066814563
13.020000457763672,13.699999809265137,13.020000457763672,13.5,312000.0,0.0,0.0,9995.hk,2025-02-03 16:00:00+00:00,28.13,28.31,27.56,27.86,23719.0,688331.SH,1.0743000507354736,1.0743999481201172,1.0742000341415405,1.0743000507354736,0.0,0.0,0.0,CNYHKD=X,0.4510524645688823
13.479999542236328,13.600000381469727,13.020000457763672,13.079999923706055,3058500.0,0.0,0.0,9995.hk,2025-02-04 16:00:00+00:00,27.9,28.8,27.44,27.89,34643.0,688331.SH,1.0734000205993652,1.0735000371932983,1.0734000205993652,1.0735000371932983,0.0,0.0,0.0,CNYHKD=X,0.43687497010350346
13.300000190734863,13.899999618530273,13.079999923706055,13.899999618530273,1376746.0,0.0,0.0,9995.hk,2025-02-05 16:00:00+00:00,27.69,28.25,27.22,28.07,39819.0,688331.SH,1.070199966430664,1.0703999996185303,1.070199966430664,1.0702999830245972,0.0,0.0,0.0,CNYHKD=X,0.46266522396076143
13.520000457763672,14.880000114440918,13.520000457763672,14.460000038146973,2510000.0,0.0,0.0,9995.hk,2025-02-06 16:00:00+00:00,28.16,29.25,28.04,28.47,35085.0,688331.SH,1.0678999423980713,1.0678999423980713,1.0678000450134277,1.0678999423980713,0.0,0.0,0.0,CNYHKD=X,0.4756092186386088
14.460000038146973,15.800000190734863,14.399999618530273,15.579999923706055,3312000.0,0.0,0.0,9995.hk,2025-02-09 16:00:00+00:00,28.66,30.49,28.05,30.2,44942.0,688331.SH,1.06850004196167,1.06850004196167,1.06850004196167,1.06850004196167,0.0,0.0,0.0,CNYHKD=X,0.48282079265216943
15.420000076293945,15.880000114440918,15.100000381469727,15.260000228881836,2206000.0,0.0,0.0,9995.hk,2025-02-10 16:00:00+00:00,30.47,30.47,29.32,29.49,29717.0,688331.SH,1.0658999681472778,1.0658999681472778,1.0657999515533447,1.0658999681472778,0.0,0.0,0.0,CNYHKD=X,0.4854710293554592
15.520000457763672,15.880000114440918,15.15999984741211,15.479999542236328,2012500.0,0.0,0.0,9995.hk,2025-02-11 16:00:00+00:00,29.35,30.25,29.25,29.9,26360.0,688331.SH,1.0657999515533447,1.0657999515533447,1.0657000541687012,1.0657000541687012,0.0,0.0,0.0,CNYHKD=X,0.48580811755929876
15.600000381469727,15.699999809265137,14.579999923706055,14.699999809265137,2424017.0,0.0,0.0,9995.hk,2025-02-12 16:00:00+00:00,30.0,30.0,29.0,29.09,20277.0,688331.SH,1.0654000043869019,1.065500020980835,1.0652999877929688,1.0654000043869019,0.0,0.0,0.0,CNYHKD=X,0.4743085065436915
14.720000267028809,15.680000305175781,14.720000267028809,15.619999885559082,3303000.0,0.0,0.0,9995.hk,2025-02-13 16:00:00+00:00,29.09,30.48,29.0,30.18,49118.0,688331.SH,1.0678999423980713,1.0680999755859375,1.0678999423980713,1.0679999589920044,0.0,0.0,0.0,CNYHKD=X,0.484607972803635
15.420000076293945,15.899999618530273,15.15999984741211,15.65999984741211,3062000.0,0.0,0.0,9995.hk,2025-02-16 16:00:00+00:00,30.4,30.4,29.19,29.8,50886.0,688331.SH,1.0728000402450562,1.0728000402450562,1.0728000402450562,1.0728000402450562,0.0,0.0,0.0,CNYHKD=X,0.48984277672497106
15.960000038146973,16.3799991607666,15.479999542236328,15.84000015258789,3549700.0,0.0,0.0,9995.hk,2025-02-17 16:00:00+00:00,29.73,30.52,29.25,29.51,30188.0,688331.SH,1.0707000494003296,1.0707999467849731,1.0707000494003296,1.0707000494003296,0.0,0.0,0.0,CNYHKD=X,0.5013235994819427
15.619999885559082,16.239999771118164,15.380000114440918,16.020000457763672,2488500.0,0.0,0.0,9995.hk,2025-02-18 16:00:00+00:00,29.41,29.99,28.68,28.81,39523.0,688331.SH,1.0677000284194946,1.0677000284194946,1.0673999786376953,1.0674999952316284,0.0,0.0,0.0,CNYHKD=X,0.5208964337721906
16.020000457763672,16.68000030517578,15.520000457763672,15.699999809265137,3203000.0,0.0,0.0,9995.hk,2025-02-19 16:00:00+00:00,28.84,29.65,28.59,28.97,35393.0,688331.SH,1.0673999786376953,1.0673999786376953,1.0672999620437622,1.0673999786376953,0.0,0.0,0.0,CNYHKD=X,0.5077196384944213
15.739999771118164,16.68000030517578,15.520000457763672,16.479999542236328,7483000.0,0.0,0.0,9995.hk,2025-02-20 16:00:00+00:00,29.18,31.82,29.15,30.69,74768.0,688331.SH,1.0712000131607056,1.0712000131607056,1.0709999799728394,1.0712000131607056,0.0,0.0,0.0,CNYHKD=X,0.5012908037883211
16.559999465942383,16.559999465942383,15.479999542236328,15.640000343322754,4766558.0,0.0,0.0,9995.hk,2025-02-23 16:00:00+00:00,30.83,31.4,29.85,30.4,45501.0,688331.SH,1.0707000494003296,1.0710999965667725,1.0707000494003296,1.0710999965667725,0.0,0.0,0.0,CNYHKD=X,0.48032274965278243
15.100000381469727,16.579999923706055,14.960000038146973,16.459999084472656,4537483.0,0.0,0.0,9995.hk,2025-02-24 16:00:00+00:00,29.89,31.02,29.62,30.44,49294.0,688331.SH,1.072100043296814,1.0721999406814575,1.072100043296814,1.0721999406814575,0.0,0.0,0.0,CNYHKD=X,0.5043237023778094
16.65999984741211,18.84000015258789,16.399999618530273,18.34000015258789,6254800.0,0.0,0.0,9995.hk,2025-02-25 16:00:00+00:00,30.45,32.79,30.45,32.54,59520.0,688331.SH,1.0716999769210815,1.0716999769210815,1.0715999603271484,1.0716999769210815,0.0,0.0,0.0,CNYHKD=X,0.5259065320037454
18.299999237060547,19.799999237060547,18.040000915527344,18.920000076293945,10786000.0,0.0,0.0,9995.hk,2025-02-26 16:00:00+00:00,32.1,34.12,31.78,33.62,81176.0,688331.SH,1.0702999830245972,1.0702999830245972,1.070199966430664,1.070199966430664,0.0,0.0,0.0,CNYHKD=X,0.5258458995239759
18.940000534057617,19.059999465942383,17.579999923706055,17.979999542236328,4982500.0,0.0,0.0,9995.hk,2025-02-27 16:00:00+00:00,33.57,34.25,32.35,32.5,47412.0,688331.SH,1.0666999816894531,1.0669000148773193,1.0666999816894531,1.0667999982833862,0.0,0.0,0.0,CNYHKD=X,0.5185890101574336
17.940000534057617,18.860000610351562,17.1200008392334,17.600000381469727,4901500.0,0.0,0.0,9995.hk,2025-03-02 16:00:00+00:00,32.31,33.8,31.47,32.47,49837.0,688331.SH,1.0673999786376953,1.0673999786376953,1.0672999620437622,1.0672999620437622,0.0,0.0,0.0,CNYHKD=X,0.5078598670248673
17.600000381469727,17.600000381469727,16.600000381469727,16.639999389648438,3289745.0,0.0,0.0,9995.hk,2025-03-03 16:00:00+00:00,32.31,32.58,31.34,32.11,33418.0,688331.SH,1.0671000480651855,1.0671000480651855,1.0669000148773193,1.0670000314712524,0.0,0.0,0.0,CNYHKD=X,0.48567815294164557
17.100000381469727,17.18000030517578,16.3799991607666,16.959999084472656,2460983.0,0.0,0.0,9995.hk,2025-03-04 16:00:00+00:00,32.21,32.3,31.0,31.55,25922.0,688331.SH,1.0693999528884888,1.0693999528884888,1.0693000555038452,1.0693000555038452,0.0,0.0,0.0,CNYHKD=X,0.5027208197472952
17.0,18.059999465942383,17.0,17.899999618530273,4076000.0,0.0,0.0,9995.hk,2025-03-05 16:00:00+00:00,31.77,33.86,31.55,33.33,48895.0,688331.SH,1.0714000463485718,1.0714000463485718,1.0713000297546387,1.0713000297546387,0.0,0.0,0.0,CNYHKD=X,0.5013102576393123
17.899999618530273,18.479999542236328,17.420000076293945,17.799999237060547,3173500.0,0.0,0.0,9995.hk,2025-03-06 16:00:00+00:00,33.26,33.44,32.4,32.61,25771.0,688331.SH,1.0717999935150146,1.0720000267028809,1.0717999935150146,1.0719000101089478,0.0,0.0,0.0,CNYHKD=X,0.5092310890285354
17.920000076293945,17.920000076293945,16.579999923706055,16.6200008392334,3113000.0,0.0,0.0,9995.hk,2025-03-09 16:00:00+00:00,32.61,33.0,32.08,32.38,25991.0,688331.SH,1.073699951171875,1.073699951171875,1.073699951171875,1.073699951171875,0.0,0.0,0.0,CNYHKD=X,0.4780477336384154
16.399999618530273,16.540000915527344,15.720000267028809,16.200000762939453,3859500.0,0.0,0.0,9995.hk,2025-03-10 16:00:00+00:00,32.0,32.22,31.06,31.8,28284.0,688331.SH,1.069599986076355,1.069700002670288,1.069599986076355,1.069700002670288,0.0,0.0,0.0,CNYHKD=X,0.4762400532712531
16.399999618530273,16.68000030517578,16.0,16.260000228881836,1946801.0,0.0,0.0,9995.hk,2025-03-11 16:00:00+00:00,31.81,32.01,31.14,31.23,21596.0,688331.SH,1.0745999813079834,1.0745999813079834,1.0745999813079834,1.0745999813079834,0.0,0.0,0.0,CNYHKD=X,0.48450887255249886
16.34000015258789,16.6200008392334,15.5,15.680000305175781,1805500.0,0.0,0.0,9995.hk,2025-03-12 16:00:00+00:00,31.35,31.67,29.5,29.8,35738.0,688331.SH,1.073099970817566,1.073099970817566,1.0729999542236328,1.073099970817566,0.0,0.0,0.0,CNYHKD=X,0.49033130294861077
15.920000076293945,16.360000610351562,15.800000190734863,16.200000762939453,1809000.0,0.0,0.0,9995.hk,2025-03-13 16:00:00+00:00,30.07,30.37,29.66,30.03,29180.0,688331.SH,1.0723999738693237,1.0724999904632568,1.0723999738693237,1.0723999738693237,0.0,0.0,0.0,CNYHKD=X,0.5030404494696342
16.239999771118164,19.139999389648438,16.18000030517578,19.0,10694500.0,0.0,0.0,9995.hk,2025-03-16 16:00:00+00:00,30.2,33.84,30.0,33.36,57444.0,688331.SH,1.0735000371932983,1.0735000371932983,1.0735000371932983,1.0735000371932983,0.0,0.0,0.0,CNYHKD=X,0.530548993735935
19.079999923706055,19.3799991607666,18.440000534057617,18.780000686645508,4450000.0,0.0,0.0,9995.hk,2025-03-17 16:00:00+00:00,33.33,34.5,32.62,33.64,46412.0,688331.SH,1.073799967765808,1.073799967765808,1.073799967765808,1.073799967765808,0.0,0.0,0.0,CNYHKD=X,0.5198957055620611
19.280000686645508,21.100000381469727,18.81999969482422,20.700000762939453,11179500.0,0.0,0.0,9995.hk,2025-03-18 16:00:00+00:00,33.46,37.27,33.46,35.87,74405.0,688331.SH,1.0744999647140503,1.0745999813079834,1.0744999647140503,1.0744999647140503,0.0,0.0,0.0,CNYHKD=X,0.5370720840903138
20.75,22.0,20.5,21.549999237060547,8638811.0,0.0,0.0,9995.hk,2025-03-19 16:00:00+00:00,35.68,37.99,35.68,36.81,66640.0,688331.SH,1.0742000341415405,1.0743000507354736,1.0741000175476074,1.0743000507354736,0.0,0.0,0.0,CNYHKD=X,0.5449489817539853
21.75,22.100000381469727,19.579999923706055,19.81999969482422,6359683.0,0.0,0.0,9995.hk,2025-03-20 16:00:00+00:00,36.8,36.89,34.88,35.05,43507.0,688331.SH,1.0719000101089478,1.0720000267028809,1.0717999935150146,1.0717999935150146,0.0,0.0,0.0,CNYHKD=X,0.5275964577766102
19.700000762939453,22.0,19.700000762939453,21.299999237060547,6969945.0,0.0,0.0,9995.hk,2025-03-23 16:00:00+00:00,35.6,37.26,34.91,36.66,58245.0,688331.SH,1.0719000101089478,1.0719000101089478,1.0719000101089478,1.0719000101089478,0.0,0.0,0.0,CNYHKD=X,0.5420418916505304
21.049999237060547,22.700000762939453,20.200000762939453,20.350000381469727,8952184.0,0.0,0.0,9995.hk,2025-03-24 16:00:00+00:00,36.94,38.7,36.05,36.44,73612.0,688331.SH,1.0713000297546387,1.0714000463485718,1.0713000297546387,1.0713000297546387,0.0,0.0,0.0,CNYHKD=X,0.521284649708038
20.350000381469727,20.950000762939453,19.799999237060547,20.149999618530273,2795000.0,0.0,0.0,9995.hk,2025-03-25 16:00:00+00:00,36.01,36.93,35.36,35.84,33634.0,688331.SH,1.0707999467849731,1.0708999633789062,1.0707999467849731,1.0708999633789062,0.0,0.0,0.0,CNYHKD=X,0.5249985906482334
20.049999237060547,22.399999618530273,19.399999618530273,22.25,8856527.0,0.0,0.0,9995.hk,2025-03-26 16:00:00+00:00,35.13,39.8,34.91,39.8,74090.0,688331.SH,1.0694999694824219,1.0694999694824219,1.0694999694824219,1.0694999694824219,0.0,0.0,0.0,CNYHKD=X,0.5227164488851739
22.450000762939453,25.649999618530273,22.049999237060547,23.399999618530273,15561258.0,0.0,0.0,9995.hk,2025-03-27 16:00:00+00:00,40.39,43.2,38.98,40.44,66548.0,688331.SH,1.0699000358581543,1.0700000524520874,1.0698000192642212,1.0700000524520874,0.0,0.0,0.0,CNYHKD=X,0.5407803523726697
23.5,25.0,22.899999618530273,23.700000762939453,8455500.0,0.0,0.0,9995.hk,2025-03-30 16:00:00+00:00,40.23,42.2,39.5,40.85,55502.0,688331.SH,1.0705000162124634,1.0705000162124634,1.0705000162124634,1.0705000162124634,0.0,0.0,0.0,CNYHKD=X,0.5419629785326338
24.049999237060547,27.299999237060547,24.049999237060547,26.149999618530273,15194400.0,0.0,0.0,9995.hk,2025-03-31 16:00:00+00:00,40.96,46.86,40.0,43.9,94933.0,688331.SH,1.0715999603271484,1.0716999769210815,1.0715999603271484,1.0715999603271484,0.0,0.0,0.0,CNYHKD=X,0.5558715893432821
26.700000762939453,27.600000381469727,25.649999618530273,26.799999237060547,9315000.0,0.0,0.0,9995.hk,2025-04-01 16:00:00+00:00,43.66,46.25,43.2,44.4,69578.0,688331.SH,1.0698000192642212,1.0699000358581543,1.0698000192642212,1.0698000192642212,0.0,0.0,0.0,CNYHKD=X,0.5642209530295432
26.350000381469727,28.950000762939453,25.549999237060547,26.5,11772100.0,0.0,0.0,9995.hk,2025-04-02 16:00:00+00:00,43.74,45.85,43.12,43.78,60868.0,688331.SH,1.0703999996185303,1.0703999996185303,1.0702999830245972,1.0702999830245972,0.0,0.0,0.0,CNYHKD=X,0.5655416546668907
24.350000381469727,24.799999237060547,21.200000762939453,21.600000381469727,15026241.0,0.0,0.0,9995.hk,2025-04-06 16:00:00+00:00,38.37,41.97,37.92,41.0,80227.0,688331.SH,1.0672999620437622,1.0673999786376953,1.067199945449829,1.067199945449829,0.0,0.0,0.0,CNYHKD=X,0.4936556451703733
22.399999618530273,23.850000381469727,21.950000762939453,23.450000762939453,9628938.0,0.0,0.0,9995.hk,2025-04-07 16:00:00+00:00,40.88,41.82,38.95,40.48,71275.0,688331.SH,1.062600016593933,1.0627000331878662,1.0625,1.0625,0.0,0.0,0.0,CNYHKD=X,0.545222059124377
21.350000381469727,26.950000762939453,21.049999237060547,25.700000762939453,20309821.0,0.0,0.0,9995.hk,2025-04-08 16:00:00+00:00,38.1,48.58,35.99,44.0,104220.0,688331.SH,1.05840003490448,1.05840003490448,1.05840003490448,1.05840003490448,0.0,0.0,0.0,CNYHKD=X,0.5518621571881902
27.25,30.399999618530273,26.25,29.899999618530273,14319500.0,0.0,0.0,9995.hk,2025-04-09 16:00:00+00:00,44.44,49.8,44.1,46.68,113499.0,688331.SH,1.0546000003814697,1.0547000169754028,1.0546000003814697,1.0547000169754028,0.0,0.0,0.0,CNYHKD=X,0.6073113286211175
29.5,30.450000762939453,28.25,28.600000381469727,8928000.0,0.0,0.0,9995.hk,2025-04-10 16:00:00+00:00,47.16,47.3,44.64,46.34,76250.0,688331.SH,1.0604000091552734,1.0604000091552734,1.0601999759674072,1.0601999759674072,0.0,0.0,0.0,CNYHKD=X,0.5821330001614092
29.299999237060547,31.600000381469727,29.299999237060547,30.200000762939453,10857500.0,0.0,0.0,9995.hk,2025-04-13 16:00:00+00:00,46.0,49.68,46.0,46.96,89129.0,688331.SH,1.0633000135421753,1.0633000135421753,1.0628999471664429,1.0628999471664429,0.0,0.0,0.0,CNYHKD=X,0.6050433336028098
30.600000381469727,34.5,29.5,33.400001525878906,12520506.0,0.0,0.0,9995.hk,2025-04-14 16:00:00+00:00,46.8,48.6,45.28,47.73,61587.0,688331.SH,1.0601999759674072,1.0601999759674072,1.0601999759674072,1.0601999759674072,0.0,0.0,0.0,CNYHKD=X,0.6600354506792793
33.349998474121094,35.20000076293945,31.700000762939453,34.900001525878906,11645500.0,0.0,0.0,9995.hk,2025-04-15 16:00:00+00:00,47.42,48.35,44.91,45.91,63138.0,688331.SH,1.059999942779541,1.0600999593734741,1.0599000453948975,1.059999942779541,0.0,0.0,0.0,CNYHKD=X,0.7171538122133072
35.0,35.650001525878906,32.599998474121094,33.29999923706055,8872212.0,0.0,0.0,9995.hk,2025-04-16 16:00:00+00:00,45.58,46.88,44.8,45.42,41696.0,688331.SH,1.061900019645691,1.0621000528335571,1.061900019645691,1.062000036239624,0.0,0.0,0.0,CNYHKD=X,0.690355139035738
35.0,35.650001525878906,32.599998474121094,33.29999923706055,8872212.0,0.0,0.0,9995.hk,2025-04-17 16:00:00+00:00,45.36,45.93,44.3,45.12,29027.0,688331.SH,1.062999963760376,1.062999963760376,1.062999963760376,1.062999963760376,0.0,0.0,0.0,CNYHKD=X,0.6942915551696734
