H_Open,H_High,H_Low,H_Close,H_Volume,H_Dividends,H_Stock Splits,H_Asset_Name,Datetime,A_Open,A_High,A_Low,A_Close,A_Volume,A_Dividends,A_Stock Splits,A_Asset_Name,FX_Open,FX_High,FX_Low,FX_Close,FX_Volume,FX_Dividends,FX_Stock Splits,FX_Asset_Name,Premium_Discount
3.950000047683716,3.9700000286102295,3.8499999046325684,3.859999895095825,597000.0,0.0,0.0,9989.hk,2025-01-01 16:00:00+00:00,10.619999885559082,10.75,10.260000228881836,10.329999923706055,3956314.0,0.0,0.0,002399.SZ,1.0636999607086182,1.0636999607086182,1.0636999607086182,1.0636999607086182,0.0,0.0,0.0,CNYHKD=X,0.3512916535367696
3.8499999046325684,3.869999885559082,3.7699999809265137,3.7799999713897705,604000.0,0.0,0.0,9989.hk,2025-01-02 16:00:00+00:00,10.319999694824219,10.510000228881836,10.199999809265137,10.279999732971191,4098661.0,0.0,0.0,002399.SZ,1.0649000406265259,1.065000057220459,1.0648000240325928,1.065000057220459,0.0,0.0,0.0,CNYHKD=X,0.3452622226927789
3.7799999713897705,3.8299999237060547,3.740000009536743,3.7699999809265137,1080000.0,0.0,0.0,9989.hk,2025-01-05 16:00:00+00:00,10.260000228881836,10.479999542236328,10.210000038146973,10.380000114440918,3017283.0,0.0,0.0,002399.SZ,1.0621000528335571,1.0621000528335571,1.0621000528335571,1.0621000528335571,0.0,0.0,0.0,CNYHKD=X,0.34196255970741674
3.819999933242798,3.819999933242798,3.7200000286102295,3.7899999618530273,223500.0,0.0,0.0,9989.hk,2025-01-06 16:00:00+00:00,10.350000381469727,10.430000305175781,10.15999984741211,10.329999923706055,3279697.0,0.0,0.0,002399.SZ,1.0613000392913818,1.061400055885315,1.0613000392913818,1.0613000392913818,0.0,0.0,0.0,CNYHKD=X,0.3457010566441302
3.75,3.75,3.6600000858306885,3.7300000190734863,512500.0,0.0,0.0,9989.hk,2025-01-07 16:00:00+00:00,10.300000190734863,10.380000114440918,9.970000267028809,10.130000114440918,4098358.0,0.0,0.0,002399.SZ,1.0609999895095825,1.0611000061035156,1.0609999895095825,1.0609999895095825,0.0,0.0,0.0,CNYHKD=X,0.3470435715355821
3.740000009536743,3.75,3.700000047683716,3.75,172000.0,0.0,0.0,9989.hk,2025-01-08 16:00:00+00:00,10.119999885559082,10.199999809265137,9.90999984741211,10.079999923706055,2498965.0,0.0,0.0,002399.SZ,1.0607999563217163,1.0607999563217163,1.0606000423431396,1.0606000423431396,0.0,0.0,0.0,CNYHKD=X,0.35076729915803406
3.700000047683716,3.7200000286102295,3.630000114440918,3.640000104904175,294000.0,0.0,0.0,9989.hk,2025-01-09 16:00:00+00:00,10.09000015258789,10.15999984741211,9.899999618530273,9.960000038146973,2559380.0,0.0,0.0,002399.SZ,1.0608999729156494,1.0608999729156494,1.0607999563217163,1.0607999563217163,0.0,0.0,0.0,CNYHKD=X,0.3445153389613682
3.609999895095825,3.619999885559082,3.559999942779541,3.609999895095825,277000.0,0.0,0.0,9989.hk,2025-01-12 16:00:00+00:00,9.869999885559082,10.050000190734863,9.84000015258789,10.020000457763672,2635078.0,0.0,0.0,002399.SZ,1.0614999532699585,1.0614999532699585,1.0614999532699585,1.0614999532699585,0.0,0.0,0.0,CNYHKD=X,0.3394059633060544
3.5999999046325684,3.7100000381469727,3.5999999046325684,3.7100000381469727,375000.0,0.0,0.0,9989.hk,2025-01-13 16:00:00+00:00,10.0600004196167,10.25,10.0,10.199999809265137,4701821.0,0.0,0.0,002399.SZ,1.061400055885315,1.0614999532699585,1.061400055885315,1.061400055885315,0.0,0.0,0.0,CNYHKD=X,0.34268464441909
3.75,3.7100000381469727,3.640000104904175,3.6600000858306885,278500.0,0.0,0.0,9989.hk,2025-01-14 16:00:00+00:00,10.199999809265137,10.199999809265137,10.010000228881836,10.069999694824219,3211400.0,0.0,0.0,002399.SZ,1.0616999864578247,1.0616999864578247,1.0614999532699585,1.0615999698638916,0.0,0.0,0.0,CNYHKD=X,0.34236608815969555
3.7200000286102295,3.75,3.7200000286102295,3.7300000190734863,326000.0,0.0,0.0,9989.hk,2025-01-15 16:00:00+00:00,10.199999809265137,10.270000457763672,10.039999961853027,10.0600004196167,4376241.0,0.0,0.0,002399.SZ,1.0616999864578247,1.0618000030517578,1.0616999864578247,1.0618000030517578,0.0,0.0,0.0,CNYHKD=X,0.34919507748849127
