H_Open,H_High,H_Low,H_Close,H_Volume,H_Dividends,H_Stock Splits,H_Asset_Name,Datetime,A_Open,A_High,A_Low,A_Close,A_Volume,A_Dividends,A_Stock Splits,A_Asset_Name,FX_Open,FX_High,FX_Low,FX_Close,FX_Volume,FX_Dividends,FX_Stock Splits,FX_Asset_Name,Premium_Discount
6.119999885559082,6.119999885559082,5.630000114440918,5.690000057220459,4624000,0.0,0.0,9969.hk,2025-01-01 16:00:00+00:00,12.319999694824219,12.649999618530273,12.0,12.15999984741211,4488344.0,0.0,0.0,688428.SS,1.0636999607086182,1.0636999607086182,1.0636999607086182,1.0636999607086182,0.0,0.0,0.0,CNYHKD=X,0.43990566836588973
5.800000190734863,5.800000190734863,5.5,5.599999904632568,3967000,0.0,0.0,9969.hk,2025-01-02 16:00:00+00:00,12.25,12.25,11.529999732971191,11.619999885559082,4906836.0,0.0,0.0,688428.SS,1.0649000406265259,1.065000057220459,1.0648000240325928,1.065000057220459,0.0,0.0,0.0,CNYHKD=X,0.4525142549196629
5.599999904632568,5.730000019073486,5.440000057220459,5.519999980926514,2505652,0.0,0.0,9969.hk,2025-01-05 16:00:00+00:00,11.619999885559082,11.6899995803833,10.989999771118164,11.170000076293945,6847166.0,0.0,0.0,688428.SS,1.0621000528335571,1.0621000528335571,1.0621000528335571,1.0621000528335571,0.0,0.0,0.0,CNYHKD=X,0.4652865190416649
5.489999771118164,5.570000171661377,5.380000114440918,5.5,1890000,0.0,0.0,9969.hk,2025-01-06 16:00:00+00:00,11.220000267028809,11.420000076293945,11.09000015258789,11.399999618530273,4498220.0,0.0,0.0,688428.SS,1.0613000392913818,1.061400055885315,1.0613000392913818,1.0613000392913818,0.0,0.0,0.0,CNYHKD=X,0.4545897848237898
5.53000020980835,5.53000020980835,5.28000020980835,5.309999942779541,3919000,0.0,0.0,9969.hk,2025-01-07 16:00:00+00:00,11.399999618530273,11.479999542236328,10.729999542236328,11.050000190734863,5069307.0,0.0,0.0,688428.SS,1.0609999895095825,1.0611000061035156,1.0609999895095825,1.0609999895095825,0.0,0.0,0.0,CNYHKD=X,0.4529151533492919
5.269999980926514,5.360000133514404,5.21999979019165,5.269999980926514,2174000,0.0,0.0,9969.hk,2025-01-08 16:00:00+00:00,10.890000343322754,11.390000343322754,10.890000343322754,11.170000076293945,3855433.0,0.0,0.0,688428.SS,1.0607999563217163,1.0607999563217163,1.0606000423431396,1.0606000423431396,0.0,0.0,0.0,CNYHKD=X,0.44484201308771426
5.300000190734863,5.329999923706055,5.170000076293945,5.179999828338623,2090152,0.0,0.0,9969.hk,2025-01-09 16:00:00+00:00,11.199999809265137,11.329999923706055,10.800000190734863,10.829999923706055,3499412.0,0.0,0.0,688428.SS,1.0608999729156494,1.0608999729156494,1.0607999563217163,1.0607999563217163,0.0,0.0,0.0,CNYHKD=X,0.45088708796196203
5.260000228881836,5.260000228881836,5.019999980926514,5.179999828338623,4180000,0.0,0.0,9969.hk,2025-01-12 16:00:00+00:00,11.0,12.079999923706055,10.649999618530273,11.770000457763672,8214902.0,0.0,0.0,688428.SS,1.0614999532699585,1.0614999532699585,1.0614999532699585,1.0614999532699585,0.0,0.0,0.0,CNYHKD=X,0.4146038076248896
5.21999979019165,5.360000133514404,5.199999809265137,5.360000133514404,2888100,0.0,0.0,9969.hk,2025-01-13 16:00:00+00:00,11.770000457763672,12.09000015258789,11.619999885559082,12.039999961853027,5315245.0,0.0,0.0,688428.SS,1.061400055885315,1.0614999532699585,1.061400055885315,1.061400055885315,0.0,0.0,0.0,CNYHKD=X,0.41942972801230605
5.389999866485596,5.389999866485596,5.21999979019165,5.25,1764000,0.0,0.0,9969.hk,2025-01-14 16:00:00+00:00,12.050000190734863,12.149999618530273,11.75,12.020000457763672,2863721.0,0.0,0.0,688428.SS,1.0616999864578247,1.0616999864578247,1.0614999532699585,1.0615999698638916,0.0,0.0,0.0,CNYHKD=X,0.4114280730539296
5.25,5.369999885559082,5.130000114440918,5.25,6180000,0.0,0.0,9969.hk,2025-01-15 16:00:00+00:00,12.100000381469727,12.140000343322754,11.779999732971191,11.90999984741211,2110475.0,0.0,0.0,688428.SS,1.0616999864578247,1.0618000030517578,1.0616999864578247,1.0618000030517578,0.0,0.0,0.0,CNYHKD=X,0.4151497925415415
5.380000114440918,5.599999904632568,5.289999961853027,5.449999809265137,6491000,0.0,0.0,9969.hk,2025-01-16 16:00:00+00:00,11.960000038146973,12.239999771118164,11.800000190734863,12.050000190734863,3753841.0,0.0,0.0,688428.SS,1.0618000030517578,1.0618000030517578,1.0616999864578247,1.0616999864578247,0.0,0.0,0.0,CNYHKD=X,0.4259980601466213
5.550000190734863,5.860000133514404,5.519999980926514,5.639999866485596,6263000,0.0,0.0,9969.hk,2025-01-19 16:00:00+00:00,12.180000305175781,12.399999618530273,12.069999694824219,12.140000343322754,2953742.0,0.0,0.0,688428.SS,1.0625,1.0625,1.0625,1.0625,0.0,0.0,0.0,CNYHKD=X,0.4372516489570503
5.78000020980835,6.0,5.659999847412109,5.789999961853027,5653000,0.0,0.0,9969.hk,2025-01-20 16:00:00+00:00,12.479999542236328,12.479999542236328,11.899999618530273,12.050000190734863,4067465.0,0.0,0.0,688428.SS,1.0652999877929688,1.0652999877929688,1.0650999546051025,1.0651999711990356,0.0,0.0,0.0,CNYHKD=X,0.45108705175704367
5.800000190734863,5.800000190734863,5.590000152587891,5.739999771118164,3767000,0.0,0.0,9969.hk,2025-01-21 16:00:00+00:00,12.119999885559082,12.119999885559082,11.760000228881836,11.960000038146973,2473545.0,0.0,0.0,688428.SS,1.0702999830245972,1.0703999996185303,1.070199966430664,1.0702999830245972,0.0,0.0,0.0,CNYHKD=X,0.44840988256730385
5.769999980926514,5.860000133514404,5.559999942779541,5.630000114440918,2936000,0.0,0.0,9969.hk,2025-01-22 16:00:00+00:00,12.020000457763672,12.119999885559082,11.90999984741211,11.949999809265137,1959788.0,0.0,0.0,688428.SS,1.0705000162124634,1.0705000162124634,1.0703999996185303,1.0703999996185303,0.0,0.0,0.0,CNYHKD=X,0.4401436139548352
5.610000133514404,5.820000171661377,5.579999923706055,5.679999828338623,2956000,0.0,0.0,9969.hk,2025-01-23 16:00:00+00:00,11.880000114440918,12.34000015258789,11.880000114440918,12.260000228881836,2946308.0,0.0,0.0,688428.SS,1.0684000253677368,1.06850004196167,1.0684000253677368,1.0684000253677368,0.0,0.0,0.0,CNYHKD=X,0.4336346270279842
5.710000038146973,5.789999961853027,5.659999847412109,5.690000057220459,1127000,0.0,0.0,9969.hk,2025-01-26 16:00:00+00:00,12.279999732971191,12.430000305175781,12.119999885559082,12.149999618530273,1735245.0,0.0,0.0,688428.SS,1.0744999647140503,1.0744999647140503,1.0744999647140503,1.0744999647140503,0.0,0.0,0.0,CNYHKD=X,0.43584252395880424
5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0,0.0,0.0,9969.hk,2025-01-27 16:00:00+00:00,12.279999732971191,12.430000305175781,12.119999885559082,12.149999618530273,1735245.0,0.0,0.0,688428.SS,1.073699951171875,1.073699951171875,1.073699951171875,1.073699951171875,0.0,0.0,0.0,CNYHKD=X,0.42543557257152914
5.53000020980835,5.570000171661377,5.340000152587891,5.570000171661377,477000,0.0,0.0,9969.hk,2025-02-02 16:00:00+00:00,12.279999732971191,12.430000305175781,12.119999885559082,12.149999618530273,1735245.0,0.0,0.0,688428.SS,1.0743000507354736,1.0743000507354736,1.0743000507354736,1.0743000507354736,0.0,0.0,0.0,CNYHKD=X,0.4267301692853943
5.389999866485596,5.539999961853027,5.389999866485596,5.510000228881836,585954,0.0,0.0,9969.hk,2025-02-03 16:00:00+00:00,12.279999732971191,12.430000305175781,12.119999885559082,12.149999618530273,1735245.0,0.0,0.0,688428.SS,1.0743000507354736,1.0743999481201172,1.0742000341415405,1.0743000507354736,0.0,0.0,0.0,CNYHKD=X,0.4221334394917953
5.570000171661377,5.590000152587891,5.360000133514404,5.46999979019165,3238000,0.0,0.0,9969.hk,2025-02-04 16:00:00+00:00,12.270000457763672,12.270000457763672,11.569999694824219,11.739999771118164,5574649.0,0.0,0.0,688428.SS,1.0734000205993652,1.0735000371932983,1.0734000205993652,1.0735000371932983,0.0,0.0,0.0,CNYHKD=X,0.43402741016675006
5.5,5.789999961853027,5.46999979019165,5.760000228881836,3592000,0.0,0.0,9969.hk,2025-02-05 16:00:00+00:00,11.729999542236328,12.279999732971191,11.609999656677246,12.239999771118164,4285031.0,0.0,0.0,688428.SS,1.070199966430664,1.0703999996185303,1.070199966430664,1.0702999830245972,0.0,0.0,0.0,CNYHKD=X,0.4396788472924443
5.849999904632568,5.869999885559082,5.679999828338623,5.730000019073486,3354000,0.0,0.0,9969.hk,2025-02-06 16:00:00+00:00,12.1899995803833,12.390000343322754,12.050000190734863,12.09000015258789,4246965.0,0.0,0.0,688428.SS,1.0678999423980713,1.0678999423980713,1.0678000450134277,1.0678999423980713,0.0,0.0,0.0,CNYHKD=X,0.44381068507312654
5.800000190734863,6.070000171661377,5.760000228881836,5.909999847412109,3949025,0.0,0.0,9969.hk,2025-02-09 16:00:00+00:00,12.180000305175781,12.630000114440918,12.0600004196167,12.520000457763672,4787945.0,0.0,0.0,688428.SS,1.06850004196167,1.06850004196167,1.06850004196167,1.06850004196167,0.0,0.0,0.0,CNYHKD=X,0.44178257412247124
5.909999847412109,5.909999847412109,5.670000076293945,5.670000076293945,1892000,0.0,0.0,9969.hk,2025-02-10 16:00:00+00:00,12.640000343322754,12.699999809265137,12.1899995803833,12.229999542236328,3369829.0,0.0,0.0,688428.SS,1.0658999681472778,1.0658999681472778,1.0657999515533447,1.0658999681472778,0.0,0.0,0.0,CNYHKD=X,0.4349508408134942
5.679999828338623,5.900000095367432,5.650000095367432,5.840000152587891,5712000,0.0,0.0,9969.hk,2025-02-11 16:00:00+00:00,12.220000267028809,12.289999961853027,12.0,12.25,2049828.0,0.0,0.0,688428.SS,1.0657999515533447,1.0657999515533447,1.0657000541687012,1.0657000541687012,0.0,0.0,0.0,CNYHKD=X,0.4473441701244747
5.889999866485596,5.960000038146973,5.690000057220459,5.699999809265137,3213000,0.0,0.0,9969.hk,2025-02-12 16:00:00+00:00,12.270000457763672,12.420000076293945,12.039999961853027,12.0600004196167,2753357.0,0.0,0.0,688428.SS,1.0654000043869019,1.065500020980835,1.0652999877929688,1.0654000043869019,0.0,0.0,0.0,CNYHKD=X,0.443623786102688
5.699999809265137,6.590000152587891,5.699999809265137,6.539999961853027,14970361,0.0,0.0,9969.hk,2025-02-13 16:00:00+00:00,12.100000381469727,12.760000228881836,12.100000381469727,12.579999923706055,5911986.0,0.0,0.0,688428.SS,1.0678999423980713,1.0680999755859375,1.0678999423980713,1.0679999589920044,0.0,0.0,0.0,CNYHKD=X,0.4867723165473228
6.599999904632568,6.690000057220459,6.239999771118164,6.5,9824887,0.0,0.0,9969.hk,2025-02-16 16:00:00+00:00,12.760000228881836,12.84000015258789,12.479999542236328,12.770000457763672,5203011.0,0.0,0.0,688428.SS,1.0728000402450562,1.0728000402450562,1.0728000402450562,1.0728000402450562,0.0,0.0,0.0,CNYHKD=X,0.4744644334977889
6.599999904632568,7.25,6.510000228881836,7.21999979019165,29149402,0.0,0.0,9969.hk,2025-02-17 16:00:00+00:00,13.0,14.199999809265137,12.720000267028809,13.65999984741211,10895924.0,0.0,0.0,688428.SS,1.0707000494003296,1.0707999467849731,1.0707000494003296,1.0707000494003296,0.0,0.0,0.0,CNYHKD=X,0.49364946166382323
7.300000190734863,7.670000076293945,7.170000076293945,7.28000020980835,21528000,0.0,0.0,9969.hk,2025-02-18 16:00:00+00:00,13.600000381469727,14.609999656677246,13.600000381469727,13.800000190734863,15627668.0,0.0,0.0,688428.SS,1.0677000284194946,1.0677000284194946,1.0673999786376953,1.0674999952316284,0.0,0.0,0.0,CNYHKD=X,0.4941791495575826
7.28000020980835,7.389999866485596,7.059999942779541,7.349999904632568,13111334,0.0,0.0,9969.hk,2025-02-19 16:00:00+00:00,13.869999885559082,14.350000381469727,13.8100004196167,14.010000228881836,7809986.0,0.0,0.0,688428.SS,1.0673999786376953,1.0673999786376953,1.0672999620437622,1.0673999786376953,0.0,0.0,0.0,CNYHKD=X,0.49149827879667557
7.460000038146973,7.659999847412109,7.289999961853027,7.559999942779541,12382000,0.0,0.0,9969.hk,2025-02-20 16:00:00+00:00,14.15999984741211,14.460000038146973,13.680000305175781,14.300000190734863,9400219.0,0.0,0.0,688428.SS,1.0712000131607056,1.0712000131607056,1.0709999799728394,1.0712000131607056,0.0,0.0,0.0,CNYHKD=X,0.4935318438416716
7.699999809265137,7.960000038146973,7.409999847412109,7.760000228881836,13263472,0.0,0.0,9969.hk,2025-02-23 16:00:00+00:00,14.390000343322754,15.100000381469727,14.050000190734863,15.010000228881836,11374010.0,0.0,0.0,688428.SS,1.0707000494003296,1.0710999965667725,1.0707000494003296,1.0710999965667725,0.0,0.0,0.0,CNYHKD=X,0.4826707900658807
7.53000020980835,8.020000457763672,7.409999847412109,7.889999866485596,14872000,0.0,0.0,9969.hk,2025-02-24 16:00:00+00:00,14.789999961853027,15.630000114440918,14.760000228881836,15.34000015258789,8867224.0,0.0,0.0,688428.SS,1.072100043296814,1.0721999406814575,1.072100043296814,1.0721999406814575,0.0,0.0,0.0,CNYHKD=X,0.4797067760197917
7.900000095367432,9.15999984741211,7.789999961853027,8.960000038146973,32507797,0.0,0.0,9969.hk,2025-02-25 16:00:00+00:00,15.380000114440918,16.920000076293945,15.329999923706055,16.780000686645508,11645287.0,0.0,0.0,688428.SS,1.0716999769210815,1.0716999769210815,1.0715999603271484,1.0716999769210815,0.0,0.0,0.0,CNYHKD=X,0.49824484711122985
9.029999732971191,10.020000457763672,8.899999618530273,9.6899995803833,47195083,0.0,0.0,9969.hk,2025-02-26 16:00:00+00:00,16.6200008392334,19.34000015258789,16.43000030517578,18.489999771118164,14380232.0,0.0,0.0,688428.SS,1.0702999830245972,1.0702999830245972,1.070199966430664,1.070199966430664,0.0,0.0,0.0,CNYHKD=X,0.4896907713596055
9.569999694824219,9.90999984741211,9.050000190734863,9.210000038146973,24953000,0.0,0.0,9969.hk,2025-02-27 16:00:00+00:00,18.299999237060547,18.3799991607666,17.010000228881836,17.299999237060547,18239153.0,0.0,0.0,688428.SS,1.0666999816894531,1.0669000148773193,1.0666999816894531,1.0667999982833862,0.0,0.0,0.0,CNYHKD=X,0.49903446638171645
9.260000228881836,9.699999809265137,8.970000267028809,9.329999923706055,19023000,0.0,0.0,9969.hk,2025-03-02 16:00:00+00:00,17.170000076293945,18.15999984741211,16.65999984741211,17.360000610351562,13893932.0,0.0,0.0,688428.SS,1.0673999786376953,1.0673999786376953,1.0672999620437622,1.0672999620437622,0.0,0.0,0.0,CNYHKD=X,0.5035532578805125
9.329999923706055,9.520000457763672,8.989999771118164,9.4399995803833,9496980,0.0,0.0,9969.hk,2025-03-03 16:00:00+00:00,17.6299991607666,18.260000228881836,17.3799991607666,18.170000076293945,9942781.0,0.0,0.0,688428.SS,1.0671000480651855,1.0671000480651855,1.0669000148773193,1.0670000314712524,0.0,0.0,0.0,CNYHKD=X,0.48691439447559315
9.6899995803833,10.119999885559082,9.210000038146973,9.5,13593000,0.0,0.0,9969.hk,2025-03-04 16:00:00+00:00,17.989999771118164,18.940000534057617,17.719999313354492,17.860000610351562,9318344.0,0.0,0.0,688428.SS,1.0693999528884888,1.0693999528884888,1.0693000555038452,1.0693000555038452,0.0,0.0,0.0,CNYHKD=X,0.4974421096318111
9.5,9.989999771118164,9.5,9.670000076293945,11121600,0.0,0.0,9969.hk,2025-03-05 16:00:00+00:00,18.1299991607666,18.90999984741211,17.860000610351562,18.799999237060547,8891175.0,0.0,0.0,688428.SS,1.0714000463485718,1.0714000463485718,1.0713000297546387,1.0713000297546387,0.0,0.0,0.0,CNYHKD=X,0.48012854734767624
